"upload_date","country_name","country_code","year","supra_reg","fishing_tech","vessel_length","geo_indicator","cluster_name","fs_name","variable_group","variable_name","variable_code","value","unit","fromtable","framework","template_name","gear","fishery","activity"
2024-04-09,"Sweden","SWE",2019,"NAO","DTS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Income","Gross value of landings","totlandginc",14139487.92,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DTS","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Income","Gross value of landings","totlandginc",18287719.93,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DFN","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Gross value of landings","totlandginc",2347548.254,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","PS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","TM","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","FPO","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","INACTIVE","VL1012","NGI","NAOINACTVL1012NGI","SWE NAO INA1218 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DFN","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Gross value of landings","totlandginc",4974168.093,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","HOK","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","INACTIVE","VL0812","NGI","NAOINACTVL0812NGI","SWE NAO INA0812 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","TM","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","TM","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","INACTIVE","VL1218","NGI","NAOINACTVL1012NGI","SWE NAO INA1218 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","INACTIVE","VL0010","NGI","NAOINACTVL0010NGI","SWE NAO INA0010 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DFN","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Income","Income from leasing out quota","totrightsinc",0,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DFN","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Income from leasing out quota","totrightsinc",0,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","INACTIVE","VL0008","NGI","NAOINACTVL0008NGI","SWE NAO INA0008 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","FPO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","FPO","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","HOK","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","HOK","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","PGO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","PGP","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","PGP","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","FPO","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","PGP","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","PS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DFN","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DTS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Income","Income from leasing out quota","totrightsinc",0,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DTS","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Income","Income from leasing out quota","totrightsinc",0,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","FPO","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DTS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Income","Income from leasing out quota","totrightsinc",0,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","HOK","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DTS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Income","Income from leasing out quota","totrightsinc",0,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DTS","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Income","Income from leasing out quota","totrightsinc",0,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DFN","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Income from leasing out quota","totrightsinc",0,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","PS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","TM","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","FPO","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","INACTIVE","VL1012","NGI","NAOINACTVL1012NGI","SWE NAO INA1218 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DFN","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Income from leasing out quota","totrightsinc",0,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","HOK","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Income","Income from leasing out quota","totrightsinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","INACTIVE","VL0812","NGI","NAOINACTVL0812NGI","SWE NAO INA0812 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","TM","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","TM","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","INACTIVE","VL1218","NGI","NAOINACTVL1012NGI","SWE NAO INA1218 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","INACTIVE","VL0010","NGI","NAOINACTVL0010NGI","SWE NAO INA0010 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DFN","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Income","Other income","tototherinc",130940.8103,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DFN","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Other income","tototherinc",424119.7966,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","INACTIVE","VL0008","NGI","NAOINACTVL0008NGI","SWE NAO INA0008 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","FPO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","FPO","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","HOK","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","HOK","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","PGO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","PGP","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","PGP","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","FPO","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","PGP","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","PS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DFN","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DTS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Income","Other income","tototherinc",359271.9907,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DTS","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Income","Other income","tototherinc",2793801.331,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","FPO","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DTS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Income","Other income","tototherinc",298666.9069,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","HOK","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DTS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Income","Other income","tototherinc",699528.5248,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DTS","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Income","Other income","tototherinc",1696185.211,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DFN","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Other income","tototherinc",335527.9368,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","PS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","TM","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","FPO","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","INACTIVE","VL1012","NGI","NAOINACTVL1012NGI","SWE NAO INA1218 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","DFN","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Other income","tototherinc",1045261.146,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2019,"NAO","HOK","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Income","Other income","tototherinc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DFN","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Operating subsidies","totdirsub",76523,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DFN","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Operating subsidies","totdirsub",12313,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DFN","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Income","Operating subsidies","totdirsub",9323,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","INACTIVE","VL0812","NGI","NAOINACTVL0812NGI","SWE NAO INA0812 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","INACTIVE","VL1012","NGI","NAOINACTVL1012NGI","SWE NAO INA1218 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","INACTIVE","VL1218","NGI","NAOINACTVL1012NGI","SWE NAO INA1218 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","PGO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","PGP","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","PS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","TM","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DFN","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","HOK","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","TM","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","HOK","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","FPO","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","FPO","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","FPO","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","FPO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DFN","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Operating subsidies","totdirsub",2300,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DTS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Income","Operating subsidies","totdirsub",69337,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DTS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Income","Operating subsidies","totdirsub",24752,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DTS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Income","Operating subsidies","totdirsub",30382,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DTS","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Income","Operating subsidies","totdirsub",232287,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DTS","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Income","Operating subsidies","totdirsub",0,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","PGP","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","PGP","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","FPO","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","TM","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","TM","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","INACTIVE","VL0008","NGI","NAOINACTVL0008NGI","SWE NAO INA0008 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","INACTIVE","VL0010","NGI","NAOINACTVL0010NGI","SWE NAO INA0010 NGI *","Income","Operating subsidies","totdirsub",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DFN","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Gross value of landings","totlandginc",2124191.4,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DFN","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Gross value of landings","totlandginc",4877955.669,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DFN","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Income","Gross value of landings","totlandginc",1364891.998,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","INACTIVE","VL0812","NGI","NAOINACTVL0812NGI","SWE NAO INA0812 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","INACTIVE","VL1012","NGI","NAOINACTVL1012NGI","SWE NAO INA1218 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","INACTIVE","VL1218","NGI","NAOINACTVL1012NGI","SWE NAO INA1218 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","PGO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","PGP","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","PS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","TM","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","DFN","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","HOK","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","TM","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","HOK","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","FPO","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
2024-04-09,"Sweden","SWE",2020,"NAO","FPO","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Income","Gross value of landings","totlandginc",NA,"euro","map_fs","map","map_fs",NA,NA,NA
