"upload_date","country_name","country_code","year","supra_reg","fishing_tech","vessel_length","geo_indicator","cluster_name","fs_name","variable_group","variable_name","variable_code","value","unit","fromtable","framework","template_name","gear","fishery","activity"
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Capacity","Number of vessels","totves",33,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL0010","NGI","NAOINACTVL0010NGI","SWE NAO INA0010 NGI *","Capacity","Number of vessels","totves",123,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL0812","NGI","NAOINACTVL0812NGI","SWE NAO INA0812 NGI *","Capacity","Number of vessels","totves",78,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL1218","NGI","NAOINACTVL1218NGI","SWE NAO INA1218 NGI *","Capacity","Number of vessels","totves",29,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL0008","NGI","NAOINACTVL0008NGI","SWE NAO INA0008 NGI *","Capacity","Number of vessels","totves",139,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","TM","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Capacity","Number of vessels","totves",31,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Capacity","Number of vessels","totves",27,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGP","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capacity","Number of vessels","totves",10,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PS","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Capacity","Number of vessels","totves",2,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Capacity","Number of vessels","totves",62,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","TM","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Capacity","Number of vessels","totves",1,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","FPO","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capacity","Number of vessels","totves",110,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL1012","NGI","NAOINACTVL1012NGI","SWE NAO INA1012 NGI *","Capacity","Number of vessels","totves",13,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PS","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Capacity","Number of vessels","totves",1,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capacity","Number of vessels","totves",127,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","HOK","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capacity","Number of vessels","totves",4,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","HOK","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Number of vessels","totves",12,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Number of vessels","totves",196,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","FPO","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Number of vessels","totves",17,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","HOK","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Number of vessels","totves",26,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGO","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Number of vessels","totves",1,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DRB","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Capacity","Number of vessels","totves",2,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Capacity","Number of vessels","totves",34,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PMP","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Capacity","Number of vessels","totves",7,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Capacity","Number of vessels","totves",2,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Capacity","Number of vessels","totves",106,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PMP","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Capacity","Number of vessels","totves",1,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Capacity","Number of vessels","totves",2,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","TM","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Capacity","Number of vessels","totves",1,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PMP","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Capacity","Number of vessels","totves",1,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Number of vessels","totves",35,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","FPO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Number of vessels","totves",242,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Number of vessels","totves",1,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGP","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Number of vessels","totves",16,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGP","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Number of vessels","totves",4,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Number of vessels","totves",17,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Number of vessels","totves",20,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","FPO","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Number of vessels","totves",25,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","FPO","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Number of vessels","totves",4,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","HOK","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Number of vessels","totves",8,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","HOK","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Number of vessels","totves",5,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGP","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Number of vessels","totves",1,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PMP","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Capacity","Number of vessels","totves",2,"number","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Capacity","Total vessel power","totkw",21890.68,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL0010","NGI","NAOINACTVL0010NGI","SWE NAO INA0010 NGI *","Capacity","Total vessel power","totkw",5261.96,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL0812","NGI","NAOINACTVL0812NGI","SWE NAO INA0812 NGI *","Capacity","Total vessel power","totkw",5992.73,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL1218","NGI","NAOINACTVL1218NGI","SWE NAO INA1218 NGI *","Capacity","Total vessel power","totkw",14790.12,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL0008","NGI","NAOINACTVL0008NGI","SWE NAO INA0008 NGI *","Capacity","Total vessel power","totkw",3758.17,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","TM","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Capacity","Total vessel power","totkw",41455.12,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Capacity","Total vessel power","totkw",4590.75,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGP","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capacity","Total vessel power","totkw",379.18,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PS","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Capacity","Total vessel power","totkw",5240,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Capacity","Total vessel power","totkw",23300.04,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","TM","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Capacity","Total vessel power","totkw",490,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","FPO","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capacity","Total vessel power","totkw",2974.68,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL1012","NGI","NAOINACTVL1012NGI","SWE NAO INA1012 NGI *","Capacity","Total vessel power","totkw",2137.94,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PS","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Capacity","Total vessel power","totkw",239,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capacity","Total vessel power","totkw",3384.4,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","HOK","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capacity","Total vessel power","totkw",108.06,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","HOK","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Total vessel power","totkw",723.54,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Total vessel power","totkw",16949.07,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","FPO","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Total vessel power","totkw",1646.11,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","HOK","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Total vessel power","totkw",1661.78,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGO","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Total vessel power","totkw",257.35,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DRB","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Capacity","Total vessel power","totkw",36.03,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Capacity","Total vessel power","totkw",5347.95,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PMP","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Capacity","Total vessel power","totkw",319.62,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Capacity","Total vessel power","totkw",126.97,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Capacity","Total vessel power","totkw",26058.08,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PMP","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Capacity","Total vessel power","totkw",173,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Capacity","Total vessel power","totkw",375,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","TM","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Capacity","Total vessel power","totkw",193,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PMP","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Capacity","Total vessel power","totkw",368,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Total vessel power","totkw",2215,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","FPO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Total vessel power","totkw",14836.7,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Total vessel power","totkw",105.91,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGP","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Total vessel power","totkw",1535.51,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGP","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Total vessel power","totkw",291.17,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Total vessel power","totkw",2770.26,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Total vessel power","totkw",3758.85,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","FPO","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Total vessel power","totkw",5009.51,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","FPO","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Total vessel power","totkw",881.49,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","HOK","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Total vessel power","totkw",1460.12,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","HOK","VL1218","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Total vessel power","totkw",1511,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGP","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Total vessel power","totkw",220,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PMP","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Capacity","Total vessel power","totkw",113.97,"kW","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Capacity","Total vessel tonnage","totgt",7169,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL0010","NGI","NAOINACTVL0010NGI","SWE NAO INA0010 NGI *","Capacity","Total vessel tonnage","totgt",264.84,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL0812","NGI","NAOINACTVL0812NGI","SWE NAO INA0812 NGI *","Capacity","Total vessel tonnage","totgt",517.56,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL1218","NGI","NAOINACTVL1218NGI","SWE NAO INA1218 NGI *","Capacity","Total vessel tonnage","totgt",4869,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL0008","NGI","NAOINACTVL0008NGI","SWE NAO INA0008 NGI *","Capacity","Total vessel tonnage","totgt",168.2,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","TM","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Capacity","Total vessel tonnage","totgt",15217,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL0812","NGI","NAODTSVL0812NGI","SWE NAO DTS0812 NGI *","Capacity","Total vessel tonnage","totgt",281.79,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGP","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capacity","Total vessel tonnage","totgt",14.94,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PS","VL2440","NGI","NAODTSVL2440NGI","SWE NAO DTS2440 NGI *","Capacity","Total vessel tonnage","totgt",1304,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Capacity","Total vessel tonnage","totgt",6369.74,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","TM","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Capacity","Total vessel tonnage","totgt",192,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","FPO","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capacity","Total vessel tonnage","totgt",125.03,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","INACTIVE","VL1012","NGI","NAOINACTVL1012NGI","SWE NAO INA1012 NGI *","Capacity","Total vessel tonnage","totgt",127.03,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PS","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Capacity","Total vessel tonnage","totgt",56,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capacity","Total vessel tonnage","totgt",198.75,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","HOK","VL0008","NGI","NAODFNVL0008NGI","SWE NAO DFN0008 NGI *","Capacity","Total vessel tonnage","totgt",8.74,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","HOK","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Total vessel tonnage","totgt",53.44,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Total vessel tonnage","totgt",1640.67,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","FPO","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Total vessel tonnage","totgt",116.11,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","HOK","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Total vessel tonnage","totgt",223.39,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGO","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Total vessel tonnage","totgt",4.91,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DRB","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Capacity","Total vessel tonnage","totgt",2.27,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Capacity","Total vessel tonnage","totgt",459.63,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PMP","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Capacity","Total vessel tonnage","totgt",16.28,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PS","VL1012","NGI","NAODTSVL1012NGI","SWE NAO DTS1012 NGI *","Capacity","Total vessel tonnage","totgt",8.19,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DTS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Capacity","Total vessel tonnage","totgt",3954.54,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PMP","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Capacity","Total vessel tonnage","totgt",32,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PS","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Capacity","Total vessel tonnage","totgt",38,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","TM","VL1218","NGI","NAODTSVL1218NGI","SWE NAO DTS1218 NGI *","Capacity","Total vessel tonnage","totgt",12,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PMP","VL1824","NGI","NAODTSVL1824NGI","SWE NAO DTS1824 NGI *","Capacity","Total vessel tonnage","totgt",107,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Total vessel tonnage","totgt",162.36,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","FPO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Total vessel tonnage","totgt",726.59,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGO","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Total vessel tonnage","totgt",3.22,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGP","VL0010","NGI","NAODFNVL0010NGI","SWE NAO DFN0010 NGI *","Capacity","Total vessel tonnage","totgt",72.01,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","PGP","VL0812","NGI","NAODFNVL0812NGI","SWE NAO DFN0812 NGI *","Capacity","Total vessel tonnage","totgt",19.62,"GT","map_fs","map","map_capacity",NA,NA,NA
2025-04-09,"Sweden","SWE",2008,"NAO","DFN","VL1012","NGI","NAODFNVL1012NGI","SWE NAO DFN1012 NGI *","Capacity","Total vessel tonnage","totgt",176.17,"GT","map_fs","map","map_capacity",NA,NA,NA
